Date, Reading
2020-10-30 22:15:00.888526,770
2020-10-30 22:15:00.889654,778
2020-10-30 22:15:00.890450,775
2020-10-30 22:15:00.891659,780
2020-10-30 22:15:00.892622,769
2020-10-30 22:15:00.893742,766
2020-10-30 22:15:00.894524,752
2020-10-30 22:15:00.895993,745
2020-10-30 22:15:00.897371,754
2020-10-30 22:15:00.898480,774
2020-10-30 22:15:00.899549,786
2020-10-30 22:15:00.901063,794
2020-10-30 22:15:00.902101,784
2020-10-30 22:15:00.903925,774
2020-10-30 22:15:00.905388,765
2020-10-30 22:15:00.906614,757
2020-10-30 22:15:00.908576,745
2020-10-30 22:15:00.909761,740
2020-10-30 22:15:00.910743,727
2020-10-30 22:15:00.911997,736
2020-10-30 22:15:00.914334,746
2020-10-30 22:15:00.915366,746
2020-10-30 22:15:00.916350,744
2020-10-30 22:15:00.919059,766
2020-10-30 22:15:00.920396,782
2020-10-30 22:15:00.921378,784
2020-10-30 22:15:00.922976,775
2020-10-30 22:15:00.923875,774
2020-10-30 22:15:00.930035,776
2020-10-30 22:15:00.931348,776
2020-10-30 22:15:00.932465,772
2020-10-30 22:15:00.933889,766
2020-10-30 22:15:00.935415,759
2020-10-30 22:15:00.936502,752
2020-10-30 22:15:00.937751,737
2020-10-30 22:15:00.939133,730
2020-10-30 22:15:00.940729,721
2020-10-30 22:15:00.941852,715
2020-10-30 22:15:00.942943,710
2020-10-30 22:15:00.943943,696
2020-10-30 22:15:00.944938,696
2020-10-30 22:15:00.946152,694
2020-10-30 22:15:00.947254,686
2020-10-30 22:15:00.949143,685
2020-10-30 22:15:00.950799,691
2020-10-30 22:15:00.952031,727
2020-10-30 22:15:00.952883,749
2020-10-30 22:15:00.954307,750
2020-10-30 22:15:00.955159,746
2020-10-30 22:15:00.957069,732
2020-10-30 22:15:00.958528,722
2020-10-30 22:15:00.959569,726
2020-10-30 22:15:00.961765,727
2020-10-30 22:15:00.963478,738
2020-10-30 22:15:00.964550,739
2020-10-30 22:15:00.966067,740
2020-10-30 22:15:00.967043,738
2020-10-30 22:15:00.970049,734
2020-10-30 22:15:00.970869,749
2020-10-30 22:15:00.971654,760
2020-10-30 22:15:00.972399,762
2020-10-30 22:15:00.975413,785
2020-10-30 22:15:00.976196,795
2020-10-30 22:15:00.978065,788
2020-10-30 22:15:00.978867,785
2020-10-30 22:15:00.980779,770
2020-10-30 22:15:00.981539,763
2020-10-30 22:15:00.982660,771
2020-10-30 22:15:00.985321,783
2020-10-30 22:15:00.986097,786
2020-10-30 22:15:00.988504,787
2020-10-30 22:15:00.989276,785
2020-10-30 22:15:00.990051,773
2020-10-30 22:15:00.992659,774
2020-10-30 22:15:00.993393,774
2020-10-30 22:15:00.994240,763
2020-10-30 22:15:00.996486,750
2020-10-30 22:15:00.997302,744
2020-10-30 22:15:01.000158,737
2020-10-30 22:15:01.000980,741
2020-10-30 22:15:01.005338,776
2020-10-30 22:15:01.006420,794
2020-10-30 22:15:01.007930,810
2020-10-30 22:15:01.008748,817
2020-10-30 22:15:01.009996,814
2020-10-30 22:15:01.010739,812
2020-10-30 22:15:01.011540,807
2020-10-30 22:15:01.012256,789
2020-10-30 22:15:01.015006,776
2020-10-30 22:15:01.015736,774
2020-10-30 22:15:01.017255,766
2020-10-30 22:15:01.017887,759
2020-10-30 22:15:01.028717,745
2020-10-30 22:15:01.029349,733
2020-10-30 22:15:01.030468,727
2020-10-30 22:15:01.031448,730
2020-10-30 22:15:01.032063,735
2020-10-30 22:15:01.033095,738
2020-10-30 22:15:01.033768,730
2020-10-30 22:15:01.034363,726
2020-10-30 22:15:01.034897,718
2020-10-30 22:15:01.035547,712
2020-10-30 22:15:01.036287,710
2020-10-30 22:15:01.037596,700
2020-10-30 22:15:01.038550,696
2020-10-30 22:15:01.040025,693
2020-10-30 22:15:01.040985,699
2020-10-30 22:15:01.042931,710
2020-10-30 22:15:01.043923,710
2020-10-30 22:15:01.048446,716
2020-10-30 22:15:01.050518,712
2020-10-30 22:15:01.052032,696
2020-10-30 22:15:01.054060,694
2020-10-30 22:15:01.055613,696
2020-10-30 22:15:01.057055,685
2020-10-30 22:15:01.058160,675
2020-10-30 22:15:01.059582,670
2020-10-30 22:15:01.060671,658
2020-10-30 22:15:01.061796,648
2020-10-30 22:15:01.063048,646
2020-10-30 22:15:01.064249,637
2020-10-30 22:15:01.065914,633
2020-10-30 22:15:01.067171,626
2020-10-30 22:15:01.068635,627
2020-10-30 22:15:01.070064,640
2020-10-30 22:15:01.071388,645
2020-10-30 22:15:01.072278,638
2020-10-30 22:15:01.073190,637
2020-10-30 22:15:01.074088,644
2020-10-30 22:15:01.075018,657
2020-10-30 22:15:01.075953,654
2020-10-30 22:15:01.078516,649
2020-10-30 22:15:01.080966,646
2020-10-30 22:15:01.081773,639
2020-10-30 22:15:01.082521,637
2020-10-30 22:15:01.084332,636
2020-10-30 22:15:01.085319,636
2020-10-30 22:15:01.087056,638
2020-10-30 22:15:01.088185,633
2020-10-30 22:15:01.089444,621
2020-10-30 22:15:01.091540,626
2020-10-30 22:15:01.092294,626
2020-10-30 22:15:01.094361,618
2020-10-30 22:15:01.095841,622
2020-10-30 22:15:01.096760,640
2020-10-30 22:15:01.097571,649
2020-10-30 22:15:01.101538,648
2020-10-30 22:15:01.103392,655
2020-10-30 22:15:01.105157,651
2020-10-30 22:15:01.106577,644
2020-10-30 22:15:01.108096,648
2020-10-30 22:15:01.109809,648
2020-10-30 22:15:01.111349,643
2020-10-30 22:15:01.112705,634
2020-10-30 22:15:01.113985,629
2020-10-30 22:15:01.114710,627
2020-10-30 22:15:01.115849,619
2020-10-30 22:15:01.117864,615
2020-10-30 22:15:01.119869,610
2020-10-30 22:15:01.121174,616
2020-10-30 22:15:01.122574,621
2020-10-30 22:15:01.123531,628
2020-10-30 22:15:01.124735,626
